abbrName	ncbiID	fullName	strain	forma	subspecies	species	species subgroup	species group	subgenus	genus	norank_1535325	norank_1593277	subtribe	norank_34035	norank_1113537	norank_118884	tribe	norank_2233855	norank_1648033	norank_2231382	norank_2231393	subfamily	norank_555406	norank_359160	norank_147370	norank_43741	family	norank_43738	superfamily	norank_5863	norank_337687	norank_480117	parvorder	norank_480118	infraorder	suborder	order	norank_159987	norank_33083	norank_355688	norank_314147	norank_33850	norank_9263	norank_91561	norank_91836	norank_91835	norank_1549675	norank_1489922	norank_33682	norank_91888	norank_4734	superorder	norank_142796	norank_554915	norank_1437010	norank_1489872	cohort	norank_9347	norank_123369	norank_32525	norank_123368	norank_123367	norank_123366	norank_123365	norank_1489388	norank_186625	norank_1489341	infraclass	subclass	norank_1520881	norank_1437201	norank_85512	class	norank_3152	norank_91827	norank_715962	norank_715989	norank_71240	norank_436492	norank_716546	norank_1437183	norank_436491	norank_3398	norank_436489	norank_58024	norank_436486	norank_78536	norank_8492	norank_58023	norank_1329799	norank_32561	norank_3193	norank_8457	norank_1783257	norank_32524	norank_32523	norank_1338369	superclass	norank_117571	norank_117570	norank_7776	norank_7742	subphylum	norank_716545	norank_5878	norank_197562	norank_112252	norank_68336	norank_1206795	norank_197563	phylum	norank_1783275	norank_33634	norank_33630	norank_1783270	norank_1798711	norank_33511	subkingdom	norank_88770	norank_1206794	norank_1783272	norank_33317	norank_33213	norank_6072	kingdom	norank_33154	superkingdom	root
ncbi187420	187420	Methanothermobacter thermautotrophicus str. Delta H	187420	187420	187420	145262	145262	145262	145262	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	145260	2159	2159	2159	2159	2159	2159	2159	2159	2159	2159	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	2158	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	183925	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	1
ncbi449447	449447	Microcystis aeruginosa NIES-843	449447	449447	449447	1126	1126	1126	1126	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1890449	1890449	1890449	1890449	1890449	1890449	1890449	1890449	1890449	1890449	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1118	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1301283	1117	1117	1117	1117	1117	1798711	1798711	1798711	1798711	1798711	1783272	1783272	1783272	1783272	1783272	1783272	2	1
ncbi554155	554155	Microsporum canis CBS 113480	554155	554155	554155	63405	63405	63405	63405	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34392	34384	34384	34384	34384	34384	34384	34384	34384	34384	34384	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi392814	392814	Micromonas sp. CCMP490	392814	392814	392814	392814	392814	392814	392814	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	41873	41873	41873	41873	41873	41873	41873	41873	41873	41873	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	1035538	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	33090	33090	2759	1
ncbi535722	535722	Nannizzia gypsea CBS 118893	535722	535722	535722	63402	63402	63402	63402	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	1915381	34384	34384	34384	34384	34384	34384	34384	34384	34384	34384	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	33183	451871	451871	451871	451871	147545	147545	147545	147545	147545	147545	147545	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi30608	30608	Microcebus murinus	30608	30608	30608	30608	30608	30608	30608	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	13149	30615	30615	30615	30615	30615	30615	30615	30615	376915	376911	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	9443	314146	314146	314146	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi296587	296587	Micromonas commoda	296587	296587	296587	296587	296587	296587	296587	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	38832	41873	41873	41873	41873	41873	41873	41873	41873	41873	41873	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	13792	1035538	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3152	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	3041	33090	33090	2759	1
ncbi4155	4155	Erythranthe guttata	4155	4155	4155	4155	4155	4155	4155	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	1502711	41399	41399	41399	41399	41399	41399	41399	41399	41399	41399	4143	4143	4143	4143	4143	4143	4143	4143	4143	4143	4143	4143	4143	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	91888	71274	71274	1437201	1437201	1437201	1437201	91827	91827	91827	71240	71240	71240	1437183	1437183	3398	3398	58024	58024	78536	78536	58023	58023	58023	3193	3193	3193	3193	3193	3193	3193	3193	3193	3193	3193	131221	131221	131221	131221	131221	131221	131221	131221	35493	35493	35493	35493	35493	35493	35493	35493	35493	35493	35493	35493	35493	35493	33090	33090	2759	1
ncbi81824	81824	Monosiga brevicollis	81824	81824	81824	81824	81824	81824	81824	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81525	81529	81529	81529	81529	81529	81529	81529	81529	81529	81529	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	28009	33154	2759	1
ncbi13616	13616	Monodelphis domestica	13616	13616	13616	13616	13616	13616	13616	13615	13615	13615	13615	13615	13615	13615	13615	13615	13615	13615	13615	126287	126287	126287	126287	126287	9265	9265	9265	9265	9265	9265	9265	9265	9265	9265	38605	38605	38605	38605	38605	38605	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	9263	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi153609	153609	Moniliophthora perniciosa	153609	153609	153609	153609	153609	153609	153609	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	221102	654128	654128	654128	654128	654128	654128	654128	654128	654128	654128	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	5338	452333	452333	452333	452333	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	155619	5302	5302	5302	5302	5302	5302	5302	5302	5204	5204	5204	5204	5204	5204	5204	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi36080	36080	Mucor circinelloides	36080	36080	36080	36080	36080	36080	36080	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	4830	34489	34489	34489	34489	34489	34489	34489	34489	34489	1344963	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	4827	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	2212703	451507	451507	451507	451507	112252	112252	112252	112252	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	1913637	4751	33154	2759	1
ncbi10090	10090	Mus musculus	10090	10090	10090	10090	10090	10090	862507	10088	10088	10088	10088	10088	10088	10088	10088	10088	10088	10088	10088	39107	39107	39107	39107	39107	10066	10066	10066	10066	337687	337687	337687	337687	337687	1963758	9989	9989	9989	9989	314147	314147	314147	314147	314147	314147	314147	314147	314147	314147	314147	314146	314146	314146	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi9669	9669	Mustela putorius furo	9669	9669	9669	9668	9668	9668	9668	9665	9665	9665	9665	9665	9665	9665	9665	9665	9665	9665	9665	169418	169418	169418	169418	169418	9655	9655	9655	9655	9655	9655	9655	9655	9655	379584	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	33554	314145	314145	314145	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi1047171	1047171	Zymoseptoria tritici	1047171	1047171	1047171	1047171	1047171	1047171	1047171	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	1047167	93133	93133	93133	93133	93133	93133	93133	93133	93133	93133	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	134362	451867	451867	451867	451867	147541	147541	147541	715962	715962	715962	715962	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi59463	59463	Myotis lucifugus	59463	59463	59463	59463	59463	59463	59463	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9434	9431	9431	9431	9431	9431	9431	9431	9431	9431	30560	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	9397	314145	314145	314145	1437010	1437010	1437010	9347	9347	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	32525	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	40674	32524	32523	1338369	8287	117571	117570	7776	7742	89593	89593	89593	89593	89593	89593	89593	89593	7711	7711	7711	7711	7711	7711	33511	33511	33511	33511	33511	33511	33213	6072	33208	33154	2759	1
ncbi1168546	1168546	Myriangium duriaei CBS 260.36	1168546	1168546	1168546	147570	147570	147570	147570	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147569	147568	147568	147568	147568	147568	147568	147568	147568	147568	147568	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	45676	451867	451867	451867	451867	147541	147541	147541	715962	715962	715962	715962	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi5762	5762	Naegleria gruberi	5762	5762	5762	5762	5762	5762	5762	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5761	5765	5765	5765	5765	5765	5765	5765	5765	5765	5765	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	41165	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	5752	2759	1
ncbi160232	160232	Nanoarchaeum equitans	160232	160232	160232	160232	160232	160232	160232	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	193568	1890941	1890941	1890941	1890941	1890941	1890941	1890941	1890941	1890941	1890941	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	1890940	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	192989	2157	1
ncbi7425	7425	Nasonia vitripennis	7425	7425	7425	7425	7425	7425	7425	7424	7424	7424	7424	7424	7424	7424	7424	7424	7424	7424	7424	272242	272242	272242	272242	272242	7423	7423	7422	7422	7422	7422	7422	7422	1955251	7400	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	7399	33392	33392	33392	33392	33392	33392	33392	33392	33392	33392	33392	33340	7496	7496	7496	85512	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	50557	6960	6960	6960	197562	197562	197562	197562	197563	6656	6656	6656	6656	6656	6656	6656	6656	88770	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi348780	348780	Natronomonas pharaonis DSM 2160	348780	348780	348780	2257	2257	2257	2257	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	63743	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	1963268	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	2235	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	183963	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	28890	2157	1
ncbi51031	51031	Necator americanus	51031	51031	51031	51031	51031	51031	51031	51030	51030	51030	51030	51030	51030	51030	51030	51030	51030	51030	51030	53477	53477	53477	53477	53477	33278	33278	33277	33277	33277	33277	33277	33277	33277	6308	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	6236	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	119089	6231	6231	6231	6231	6231	6231	6231	6231	6231	1206794	1206794	33317	33213	6072	33208	33154	2759	1
ncbi70791	70791	[Nectria] haematococca mpVI	70791	70791	70791	140110	140110	140110	140110	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	5506	110618	110618	110618	110618	110618	110618	110618	110618	110618	110618	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	5125	222543	222543	222543	222543	147550	147550	147550	147550	715989	715989	715989	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	716546	147538	716545	716545	716545	716545	716545	716545	716545	4890	4890	4890	4890	4890	4890	4890	451864	451864	451864	451864	451864	451864	451864	4751	33154	2759	1
ncbi242231	242231	Neisseria gonorrhoeae FA 1090	242231	242231	242231	485	485	485	485	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	481	481	481	481	481	481	481	481	481	481	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	206351	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	28216	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	1224	2	1
ncbi45351	45351	Nematostella vectensis	45351	45351	45351	45351	45351	45351	45351	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45350	45349	45349	45349	45349	45349	45349	45349	45349	45349	45349	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6103	6102	6102	6102	6102	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6101	6073	6073	6073	6073	6073	6073	6073	6073	6073	6073	6073	6073	6073	6072	33208	33154	2759	1
